sp_ageF,plot,subplot,tag_number,species,status,index,toughness_N,thickness_mm,SLA,LDMC
Wettinia_quinaria_old_PR,PR21,UU1,4113,Wettinia_quinaria,alive,3705,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR21,FU3,5045,Wettinia_quinaria,alive,3648,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FD2,7399,Wettinia_quinaria,alive,4708,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FU2,4342,Wettinia_quinaria,alive,4744,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR21,UU4,7094,Wettinia_quinaria,alive,3636,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FD2,4355,Wettinia_quinaria,alive,4733,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR21,UU1,7086,Wettinia_quinaria,alive,3702,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FD2,7384,Wettinia_quinaria,alive,4722,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FD2,4356,Wettinia_quinaria,alive,4665,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR21,UU1,2009,Wettinia_quinaria,alive,3704,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR21,FU3,5046,Wettinia_quinaria,alive,3651,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FU1,5121,Wettinia_quinaria,alive,4802,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FU1,4338,Wettinia_quinaria,alive,4798,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FU1,4329,Wettinia_quinaria,alive,4820,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR21,UU4,7099,Wettinia_quinaria,alive,3641,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FU2,4343,Wettinia_quinaria,alive,4745,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FD2,7379,Wettinia_quinaria,alive,4727,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FU1,4320,Wettinia_quinaria,alive,4800,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FD2,4357,Wettinia_quinaria,alive,4664,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,UD2,7403,Wettinia_quinaria,alive,4702,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FD2,7376,Wettinia_quinaria,alive,4730,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FU1,4316,Wettinia_quinaria,alive,4807,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FU1,4326,Wettinia_quinaria,alive,4825,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FU3,1331,Wettinia_quinaria,alive,4738,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FD2,7381,Wettinia_quinaria,alive,4725,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FU1,4323,Wettinia_quinaria,alive,4828,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FD2,7382,Wettinia_quinaria,alive,4724,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FD2,7394,Wettinia_quinaria,alive,4713,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FD2,7383,Wettinia_quinaria,alive,4723,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FU1,4340,Wettinia_quinaria,alive,4785,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FU1,4337,Wettinia_quinaria,alive,4803,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR21,UU2,7090,Wettinia_quinaria,alive,3633,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_old_PR,PR34,FU1,4321,Wettinia_quinaria,alive,4789,4.404722222,0.141708333,34.16956355,231.3182501
Wettinia_quinaria_young_CR,CR02,UU2,4363,Wettinia_quinaria,alive,3931,4.917905983,0.174280449,25.54670455,249.2781144
Wettinia_quinaria_young_CR,CR02,UU2,1547,Wettinia_quinaria,sapling,3930,4.917905983,0.174280449,25.54670455,249.2781144
Wettinia_quinaria_young_CR,CR05,FD2,7001,Wettinia_quinaria,alive,3393,4.917905983,0.174280449,25.54670455,249.2781144
Wettinia_quinaria_young_CR,CR05,FD2,7002,Wettinia_quinaria,alive,3392,4.917905983,0.174280449,25.54670455,249.2781144
Wettinia_quinaria_young_PR,PR22,UD1,7006,Wettinia_quinaria,alive,3398,4.835,0.190875,23.64273934,260.3908145
Wettinia_quinaria_young_PR,PR22,UD1,6045,Wettinia_quinaria,alive,3400,4.835,0.190875,23.64273934,260.3908145
Wettinia_quinaria_young_PR,PR22,UD1,6044,Wettinia_quinaria,alive,3401,4.835,0.190875,23.64273934,260.3908145
Wettinia_quinariaNA,OG28,UU2,7643,Wettinia_quinaria,alive,5067,NA,NA,NA,NA
Wettinia_quinariaNA,OG28,UU4,7659,Wettinia_quinaria,alive,5059,NA,NA,NA,NA
Wettinia_quinariaNA,OG28,UU3,7656,Wettinia_quinaria,alive,5027,NA,NA,NA,NA
Wettinia_quinariaNA,OG28,UU4,7660,Wettinia_quinaria,alive,5061,NA,NA,NA,NA
